title_id,title_name,title_year
tt1230165,Rock On!!,(2008)
tt5982852,Jolly LLB 2,(2017)
tt1836912,Shaitan,(2011)
tt0995031,Bhool Bhulaiyaa,(2007)
tt0456144,Lage Raho Munna Bhai,(2006)
tt10062556,Bhuj: The Pride of India,(2020)
tt8304386,The Zoya Factor,(2019)
tt1395054,Once Upon a Time in Mumbaai,(2010)
tt0347332,Khakee,(2004)
tt1091229,Chandni Chowk to China,(2009)
tt1185412,Veer,(2010)
tt2614722,Umrika,(2015)
tt6403778,Mahabharata: Part 1,
tt0415908,Kaal,(2005)
tt1433905,All the Best: Fun Begins,(2009)
tt0376127,Anniyan,(2005)
tt4603640,The Silence,(III) (2015)
tt7617988,Kuchh Bheege Alfaaz,(2018)
tt0364049,Adventures of Tarzan,(1985)
tt1784589,Players,(2012)
tt6027478,Dhruva,(2016)
tt0272736,Mujhse Dosti Karoge!,(2002)
tt5742874,Sarkar 3,(2017)
tt0405507,Murder,(2004)
tt1396208,Action Replay,(2010)
tt8983168,Commando 3,(2019)
tt1580704,That Girl in Yellow Boots,(2010)
tt8338746,Phamous,(2018)
tt6791730,Tumhari Sulu,(2017)
tt3771536,Shivaay,(2016)
tt5775220,Noor,(I) (2017)
tt0488798,Welcome,(I) (2007)
tt0119861,Pardes,(1997)
tt8136908,Halkaa,(2018)
tt0374271,Tere Naam,(2003)
tt0216817,Hum Saath-Saath Hain: We Stand United,(1999)
tt0072783,Chupke Chupke,(1975)
tt0444781,Deewane Huye Paagal,(2005)
tt0110076,Hum Aapke Hain Koun...!,(1994)
tt0323013,Lakshya,(2004)
tt0294264,Aalavandhan,(2001)
tt0356982,Paanch,(2003)
tt1805263,I Am Kalam,(2010)
tt0330082,Boom,(I) (2003)
tt9319834,Welcome to the Jungle,(III)
tt0886539,Luck by Chance,(2009)
tt0346723,Chalte Chalte,(2003)
tt0399942,Paap,(2003)
tt1183917,Teen Patti,(2010)
tt1572311,Tees Maar Khan,(2010)
tt7884228,NTR: Kathanayakudu,(2019)
tt3142688,Finding Fanny,(2014)
tt2211173,Yevadu,(2014)
tt1629715,Miss Lovely,(2012)
tt1049405,The Other End of the Line,(2008)
tt0498351,The Hero of Color City,(2014)
tt0152256,Saagar,(1985)
tt4088588,Rainbow,(2015)
tt8396186,Amavas,(2019)
tt0059246,Guide,(1965)
tt2308773,Ishaqzaade,(2012)
