title_id,title_name,title_year
tt6120362,Chala Change Ka Chakkar,(2008– )
tt9856154,Lights camera arjun,(2017– )
tt0249309,Paoolkhuna,(1993– )
tt6714608,Rehne De,(2017– )
tt6820508,Hero,(II) (1992–1993)
tt6818484,Musibat Bolkey Aayee,(2002–2003)
tt0398464,First Show,(2000– )
tt0815783,Disney Club,(1995–1999)
tt2105388,Facteur Humain,(2008–2009)
tt9884332,Being A Sikh,(2019– )
tt10098246,Mahasati Maina Sundari,(2013–2014)
tt9850300,Amriki Dulha,(2017)
tt0401055,Rahne Ko Ghar Nahin,(2002– )
tt9174048,Viru Ke Funde,(2016)
tt0405566,Mahasangram,(2003– )
tt5580692,Champion,(1998–1999)
tt8747632,Samkaranti,(2018)
tt0402669,Khushboo,(2002– )
tt0401985,Sports Talk,(2000– )
tt3554434,Kalandar,(2011– )
tt5269362,Bano Begum,(1989–1990)
tt9537094,Smriti,(2000–2002)
tt0408395,Kashmir Nama,(2003– )
tt9856012,House Connection,(2017– )
tt2557646,Rishtey: Ward No.6,(2000–2001)
tt0397165,Janjatiya Darpan,(2003– )
tt7274384,Bharat Ek Darshan,(2013)
tt9710672,Kucchh Pal Saath Tumhara,(2003–2004)
tt5801490,Tasveer,(1996–1997)
tt7234868,Take 3,(2017– )
tt8680952,Biswas Ke upar Astha,(2014)
tt3313092,Deewarein,(1995–1996)
tt0406403,Chunav Ki Halchal,(2002– )
tt7010884,Vartmaan,(1994–1995)
tt4370322,Ugesh Sarcar's 3rd Degree,(2007–2010)
tt0787982,Panchatanthra,(2003– )
tt5299288,Shadyantra,(1996–1997)
tt7246764,Rox Lounge,(2017– )
tt3811436,Chattaan,(2000–2001)
tt10016398,Bharta,(2018– )
tt0401065,The Story of New Theatre,(2002– )
tt0401031,Man Apman,(2002– )
tt0405537,DD News: Issue of the Day,(2000– )
tt4723488,Kings to Commoners,(1987–1988)
tt0401975,Runak Jhun Jhun,(2000– )
tt0401004,Exposure,(2002– )
tt0400969,9 PM Report,(2000– )
tt0401013,Hello DD,(2000– )
tt0400983,Bollywood Lounge,(2002– )
tt0361205,MTV-U,(1997– )
tt0406483,Vishwa - Asia Samachar,(2002– )
tt5062788,Batwara,(2000–2001)
tt8537698,Kisano Ke Mahanayak,(2016–2017)
tt6956026,Lootere Bandits of British India,(2016– )
tt0390689,Chitrmala,(1998– )
tt6676146,Laila Majnu,(1994–1995)
tt0406456,Rajyon Se Samachar,(2002– )
tt5620536,Hina,(1996–1997)
tt5631658,Upanayas,(1996–1997)
tt0397156,Gyan Darshan,(2003– )
tt2672166,Cinema Review,(2011)
tt10081790,Naad Bhed,(2014)
tt5880642,Goonj,(2004–2005)
tt2493354,Desi Beats,(2011– )
tt5613876,Saraab,(1996–1997)
tt9856090,Black & white interview,(2016–2018)
tt2182977,Discover India,(2009– )
tt7899020,Sofa So Good,(2016– )
tt0266147,Honee Ahonee,(1988– )
tt0401015,Hit Filmein Hit Sangeet - 20 M,(2000– )
tt0402628,Devotional Programme,(2000– )
tt0405579,Nutrition Education,(2003– )
tt10087500,App Guru,(2016– )
tt3229274,Woh Kaun,(2002–2003)
tt5052926,Wheel of Fortune,(1996–1998)
tt3840662,Dil Ki Baatein,(2007– )
tt6170764,Yehi To Pyar Hai,(2000–2001)
tt1369624,Jataka Tales,(2003– )
tt6069756,Bhagya Abhagya,(1993–1994)
tt0405538,DD News: Metro Scan,(2000– )
tt6069748,Chere Pe Chera,(1993–1994)
tt9636798,Antaral: A Gap in Time,(1999)
tt7040268,F.I.R Jurm Ki Duniya Se,(2006–2007)
tt0405592,Saat Rang Sharad Ke Sang,(2003– )
tt0405540,DD News: Press Review,(2000– )
tt6946972,The TOTT Show,(2012)
tt8955020,Channel V Campus Blog,(2010–2012)
tt10011676,Speak Out with Nafisa,(2018)
tt9817194,Fear Factor India,(2006)
tt9534816,Bablu hai na,(2017)
tt8482938,Vishwas,(2003–2004)
tt0397195,Shikwah,(2003– )
tt1755604,Mission Ustaad,(2007–2008)
tt4963874,Rishtey: Nayee Buniyad,(1997–1998)
tt7206434,Zindagi Ka Formula,(2017– )
tt1845941,Aur Bhi Hain Raahein,(1986– )
tt10016404,This Week in Food,(2017– )
tt0405539,DD News: News & Current Affairs Programme,(2000– )
tt6574326,Manzilien,(1992–1993)
tt9850346,Kitchen Politics,(2014)
tt0402647,Great Experiment,(2002– )
tt0402648,Health Show,(2002– )
tt9856162,Nitibha knows,(2017– )
tt0401932,Fitness First,(2000– )
tt4687140,"Gaon Hamara, Shahar Se Pyara",(2015– )
tt0402688,Patrika,(2002– )
tt0400996,Daud,(2002– )
tt7235528,Arjun Pandit,(1992–1993)
tt5029186,Barood,(1996–1997)
tt10115390,Pepsi se badkar EK,(1996–1997)
tt3784696,Durgeshnandini,(2007–2008)
tt7246774,Red Hot Rox,(2017– )
tt0402700,Sugandh Maati Ri,(2002– )
tt0398586,Timba Roocha,(2003– )
tt0401017,INDyeah!,(2000– )
tt0154054,Ashanti Shantidas,(1977– )
tt5298362,Aahuti,(1992–1993)
tt8483096,Jung,(1998–1999)
tt6825280,Goongi Tareekh,(1991–1992)
tt0401006,Fashion Premiere,(2002– )
tt7632928,Hunnarbaaz: Skilled to Win,(2014– )
tt0402684,North East Programme,(2000– )
tt3550206,Mujahid-e-Azadi Ashfaqulla Khan,(2014– )
tt0398485,Himachal Diary,(2000– )
tt0390755,Purdah & Prayers,(1997– )
tt0398528,National Programme of Dance,(2000– )
tt8620184,Mujrim Kaun?,(2000–2001)
tt3323622,Tamanna,(1997–1998)
tt4413406,Su-Swasth: How to Get Eternal Health,(2009–2010)
tt0268828,Mayavi Jaal,(1992– )
tt7398630,ZEE ASPIRE,(2010)
tt6292066,Hanste Khelte,(1997–1998)
tt9856142,Glam It up,(2017– )
tt1845901,17 Sherly Road,(1996–1997)
tt5631860,They Call Me Dangerous,(1996–1997)
tt7598088,Chehra,(2001–2002)
tt5632176,Maya,(1997–1998)
tt8719572,Goa Goals,(2013)
tt8470024,Virgin House,(2015)
tt0402664,Joshilay,(2002– )
tt7608832,SID FARZ,(2014– )
tt10162316,Adbhut Ganesh Utsav,(2018– )
tt3822564,Apna Apna Style,(2000–2001)
tt10168634,Zindagi Abhi Baki Hai Mere Ghost,
tt7593118,Waqt Gujarta Hain,(1987–1988)
tt0401082,[V] Smash Hits,(2000– )
tt0398499,Khel Khel Mein Badlo Duniya: Quiz Show,(2003– )
tt0406407,DD News: Samachar Plus,(2002– )
tt5287994,Viruddh,(1997–1998)
tt9882674,Kya kahein,(2004–2005)
tt0397185,Pakwaan,(2003– )
tt7316582,Chhapte Chhapte,(1985–1986)
tt0154082,Ramlal Shyamlal,(1978– )
tt5619344,Rishtey -Ab Koi Gham Nahin,(2000–2001)
tt6443334,Cell Guru,(2005– )
tt6818500,Swayam Ek Ehsaas,(1999–2000)
tt5029008,Aksar,(1996–1997)
tt0405582,Pakistan Reporter,(2003– )
tt0401007,Film Topper: 301 Series,(2000– )
tt10115522,Criminal,(II) (2005–2007)
tt5656040,Chalo Chale Parades,(2002–2003)
tt0401041,National Programme of Music,(1999– )
tt0406424,Janadesh,(2002– )
tt6292170,Khamoshi,(1997–1998)
tt10115050,The Great Indian Yatra,(1995–2000)
tt5245024,Hasya Panchayat,(2012– )
tt6603020,Aashiana,(1993)
tt5583188,Grahak Dost,(1999–2000)
tt1369740,Sanatta,(2003– )
tt0400984,Bollywood Tonight,(2002– )
tt0397173,Mehfil,(2003– )
tt5635082,Rishta Kachche Dhaagon Kaa,(2001–2002)
tt8861916,Shiva,(2015– )
tt5285668,Chhodo Baat Purani,(1995–1996)
tt7593378,All the Best,(1992–1993)
tt1483565,AD-Mad Show,(1996–1997)
tt3313118,Aandhiyan,(1993–1994)
tt8583922,Kyun Apne Huye Paraaye,(2005–2007)
tt5882326,Jung,(2003–2005)
tt9856032,Get Access with Anuj,(2017– )
tt6820550,Jugal Bandhi,(1993–1994)
tt8938802,Confessions-The Truth Hurts,(2017– )
tt0402615,Anuradha: NLM Programme,(2002– )
tt0405535,DD News: From the States,(2000– )
tt8193234,The Great Indian Manovaigyanik Show,(1994–1995)
tt6684930,Miss Mary,(1994–1995)
tt0406444,Naya Savera,(2002– )
tt4955258,Vah Chaudhary,(2015– )
tt5301984,Nancy,(2011–2012)
tt2492666,Muqammal,(2003–2004)
tt8896500,Bhoot Bangla,(2006–2007)
tt7246776,Rox Night Out,(2017– )
tt3351168,Sabse Bada Rupaiyya,(2005–2006)
tt10089006,Urban Wanderers,(2016– )
tt5061164,Parakh,(1999–2000)
tt9114314,Mama Ji,(1992–1993)
tt4253710,Chai Time Aka Tea Time,(2005–2006)
tt9850352,E-buzz,(2016)
tt0405534,DD News: Asia News,(2000– )
tt0405541,DD News: Vishwa Samachar,(2000– )
tt4963894,Rishtey: Rang Di Chunaria,(1998–1999)
tt9298240,Legends of a Monkey God,(2018– )
tt0398411,Aaradhana,(2003– )
tt3675380,Ariel Mothers aka Ariel Maa,(2000–2002)
tt6603138,Pukar,(1992–1993)
tt8743202,Unmarried by POPxo,(2018– )
tt0402665,Kal Kothri,(2002– )
tt0401054,Radio Bandh,(2000– )
tt9491170,Hi Padosi Kaun Hai Doshi,(2011–2012)
tt6424796,Ghayab Aya,(1986–1987)
tt0857194,Khamosh,(1996–1997)
tt7415832,Sikka Badal Gaya,(1992–1993)
tt1795346,Mere Pass Maa Hai,(2000– )
tt0401047,Pankhuriyan,(2002– )
tt3820964,Thhoda Sa Aasman,(1995– )
tt0405581,PSBT Programme,(2000– )
tt0398420,Bhajan,(2000– )
tt0154056,Beesvah Unth,(1990– )
tt9880204,Royal Rasoi,(2012–2013)
tt4272744,Fanta Candid Camera,(1998– )
tt7575740,ChaiTunes Project,(2015– )
tt10055622,Lockdown,(II) (2018)
tt2492568,Safar,(1996–1997)
tt0405552,India Invented,(2003– )
tt0397193,Samachar,(1959– )
tt0402613,Agneepath,(2002– )
tt4061486,Wall's Paddle Pop Kids Club,(1994–1996)
tt0405527,Chunav Ki Aahat,(2000– )
tt0406399,Bollywood on Line,(2002– )
tt4423556,One Day Apprentice,(2006– )
tt9856046,Behind the stumps,(2018– )
tt7767636,Anhonee,(2018– )
tt0398428,Bollywood Tamasha,(2003– )
tt0406460,Rozana Aath Baje,(2002– )
tt0402699,Sports Hour,(2002– )
tt3312994,Raat Ki Pukar,(1994–1995)
tt2168749,Face the Review,(2008– )
tt0397200,Suchitra,(2003– )
tt10084886,Jhand Hogi Sabki,(2014– )
tt6952888,Making of Biggest Envelope of the World,(2016– )
tt5639832,Yarana,(1996–1997)
tt7301934,Secrets of Mind Power,(2017– )
tt0400979,Baaje Payal,(2002– )
tt0283732,Good Morning India,(1998– )
tt7593010,Majdhaar,(1991–1992)
tt1444361,Apne Dil Se Puchho,(2007– )
tt5641016,Ladaai,(1995–1996)
tt1661585,Jhootha Sach,(1997–1998)
tt0402639,Evening Live Show,(2002– )
tt9710686,Hamaari Beti Raaj Karegi,(2010–2011)
tt7401260,Ret Par Likhe Naam,(1984–1985)
tt10078912,Zaike Ka Safar,(1996– )
tt10092250,Kheteswar Mahima,(2017–2018)
tt2306997,Balidaan,(2006– )
tt10115308,Liberty Public Demand,(1995–1996)
tt5547872,Naa Jaane Kyon,(2006–2007)
tt0397224,Yaadein,(2003– )
tt7246766,Club Rox,(2017– )
tt10183686,Kiski Sarkar?,(2019)
tt10187118,69 Opposites Attract,(2018– )
tt10189394,Solah Singaarr,(2006–2008)
tt10189422,Sati... Satya Ki Shakti,(2006)
tt10189650,Dr. Bhanumati On Duty,(2016– )
tt10189740,Rajuben,(2017)
tt10210114,Hawa Badle Hassu,(2019– )
tt10210258,Job Time tv,(2010–2011)
